gene,mean_R,mean_NR,diff_R_minus_NR,p,padj
AC116366.5,0.18226095,0.27066407,-0.08840312,0.1877206,0.39478699613727014
FAM149B1,0.37425143,0.5004272,-0.12617576,0.1877206,0.39478699613727014
SMC5,1.1461352,1.2207057,-0.07457054,0.1877206,0.39478699613727014
PQLC2,0.12134737,0.15764087,-0.036293507,0.1877206,0.39478699613727014
TRNAU1AP,0.90697235,1.0692258,-0.16225344,0.1877206,0.39478699613727014
CDK12,1.032957,1.1751237,-0.14216673,0.1877206,0.39478699613727014
C9orf156,0.6554366,0.5584797,0.09695685,0.1877206,0.39478699613727014
TTC24,0.5698657,0.77760416,-0.20773846,0.1877206,0.39478699613727014
KDM4B,0.3181043,0.26326016,0.05484414,0.1877206,0.39478699613727014
RP13-297E16.4,0.3525564,0.46033213,-0.10777572,0.1877206,0.39478699613727014
NFATC3,1.9629548,2.1244135,-0.16145873,0.1877206,0.39478699613727014
NQO2,0.37775943,0.46877727,-0.09101784,0.1877206,0.39478699613727014
IRF3,1.871661,2.0885687,-0.21690774,0.1877206,0.39478699613727014
INE1,0.57937247,0.4960905,0.083281964,0.1877206,0.39478699613727014
METTL6,0.21618316,0.30026218,-0.08407903,0.1877206,0.39478699613727014
EBAG9,0.5136678,0.60926205,-0.09559423,0.1877206,0.39478699613727014
ZNF484,0.27504507,0.2618804,0.013164669,0.1877206,0.39478699613727014
MNAT1,0.69709426,0.83246505,-0.13537079,0.1877206,0.39478699613727014
UQCRC2,2.2234159,2.4349606,-0.21154475,0.1877206,0.39478699613727014
NLRC5,6.479109,6.7937646,-0.31465578,0.1877206,0.39478699613727014
NT5C2,0.90135485,1.0266418,-0.125287,0.1877206,0.39478699613727014
KDM5A,2.4926999,2.683111,-0.19041109,0.1877206,0.39478699613727014
ABHD11,0.19974516,0.26662225,-0.06687708,0.1877206,0.39478699613727014
DHRS4L2,0.57040614,0.67762697,-0.10722083,0.1877206,0.39478699613727014
LENG8,2.5998316,2.8937008,-0.29386926,0.1877206,0.39478699613727014
PLAGL2,0.32760975,0.41397497,-0.08636522,0.1877206,0.39478699613727014
RNU1-27P,0.52999294,0.64229083,-0.11229789,0.1877206,0.39478699613727014
FILIP1L,0.59524673,0.4407788,0.15446794,0.1877206,0.39478699613727014
MTIF2,0.58132255,0.65197974,-0.07065719,0.1877206,0.39478699613727014
LRRC57,0.3461098,0.42740956,-0.08129975,0.1877206,0.39478699613727014
RAB5B,0.6348725,0.7265079,-0.091635406,0.1877206,0.39478699613727014
ZNF830,0.49623075,0.5836819,-0.08745113,0.1877206,0.39478699613727014
C7orf55-LUC7L2,1.7292094,1.9354306,-0.20622122,0.1877206,0.39478699613727014
LL22NC03-2H8.5,0.1665669,0.13579774,0.030769154,0.1877206,0.39478699613727014
CBWD1,1.3333254,1.4681093,-0.13478386,0.1877206,0.39478699613727014
ZNF431,0.5915022,0.67537636,-0.083874166,0.1877206,0.39478699613727014
LARS2,0.45914719,0.5234755,-0.06432834,0.1877206,0.39478699613727014
ITGA2,0.1768483,0.22953488,-0.052686572,0.1877206,0.39478699613727014
OGT,4.535124,4.7779026,-0.24277878,0.1877206,0.39478699613727014
NFATC2,1.4091388,1.5625263,-0.15338755,0.1877206,0.39478699613727014
MAST4,0.540119,0.7116198,-0.1715008,0.1877206,0.39478699613727014
TMOD3,1.2216836,1.4221915,-0.20050788,0.1877206,0.39478699613727014
LPAR5,0.30191308,0.42130136,-0.11938828,0.1877206,0.39478699613727014
RAB18,1.3756027,1.4735258,-0.09792304,0.1877206,0.39478699613727014
AMDHD2,0.4924465,0.5969816,-0.10453507,0.1877206,0.39478699613727014
TRIM52,0.5087095,0.5982109,-0.08950138,0.1877206,0.39478699613727014
RNF115,0.6083975,0.7537305,-0.14533299,0.1877206,0.39478699613727014
HIVEP1,0.700878,0.86596256,-0.16508454,0.1877206,0.39478699613727014
TTPAL,0.8186938,0.68259025,0.13610357,0.1877206,0.39478699613727014
TP53I11,0.5523645,0.65965855,-0.10729402,0.1877206,0.39478699613727014
FUBP1,2.870907,3.1335115,-0.26260448,0.1877206,0.39478699613727014
VPS11,0.69415486,0.80317664,-0.10902178,0.1877206,0.39478699613727014
MAK16,0.34630448,0.4357485,-0.08944401,0.1877206,0.39478699613727014
SLC31A1,0.18556698,0.24887069,-0.06330371,0.1877206,0.39478699613727014
ALG12,0.74665225,0.8849309,-0.13827866,0.1877206,0.39478699613727014
GPBP1,3.4568624,3.6519475,-0.19508505,0.1877206,0.39478699613727014
AFF1,1.5750484,1.7897404,-0.214692,0.1877206,0.39478699613727014
SNX3,0.8393775,0.8815579,-0.04218036,0.1877206,0.39478699613727014
PIK3C2B,0.5322583,0.61819565,-0.08593738,0.1877206,0.39478699613727014
ZCCHC10,0.65523124,0.8179144,-0.16268319,0.1877206,0.39478699613727014
PHKG2,1.1189407,1.2874458,-0.16850507,0.1877206,0.39478699613727014
C1orf85,0.45777583,0.5537512,-0.09597534,0.1877206,0.39478699613727014
NSMCE2,0.6285005,0.76724595,-0.13874543,0.1877206,0.39478699613727014
IL6R,0.37159744,0.28624332,0.08535412,0.1877206,0.39478699613727014
ZFP30,0.1514641,0.179226,-0.027761891,0.1877206,0.39478699613727014
BOLA1,0.22688758,0.30085552,-0.07396793,0.1877206,0.39478699613727014
RNU1-4,0.52999294,0.64229083,-0.11229789,0.1877206,0.39478699613727014
YTHDF1,0.31952548,0.3861725,-0.06664702,0.1877206,0.39478699613727014
PITRM1,0.9842122,1.0822272,-0.09801501,0.1877206,0.39478699613727014
RP11-295P9.3,0.5803388,0.51782125,0.062517524,0.1877206,0.39478699613727014
ANXA2R,0.8097125,0.9411854,-0.13147289,0.1877206,0.39478699613727014
VTI1A,1.1312456,1.2546673,-0.12342167,0.1877206,0.39478699613727014
BCL2L13,0.5555128,0.6426061,-0.08709329,0.1877206,0.39478699613727014
ABHD17B,0.35189292,0.41663045,-0.06473753,0.1877206,0.39478699613727014
CAMTA1,1.2358528,1.430977,-0.19512415,0.1877206,0.39478699613727014
RP11-16E23.3,0.25336075,0.20691128,0.046449468,0.1877206,0.39478699613727014
LINC00852,0.17721318,0.23944904,-0.062235862,0.1877206,0.39478699613727014
GNE,0.1961539,0.23390596,-0.037752062,0.1877206,0.39478699613727014
CTD-2328D6.1,3.2283497,2.9621794,0.26617026,0.1877206,0.39478699613727014
OCIAD1,1.8068804,2.0785875,-0.27170718,0.1877206,0.39478699613727014
AMICA1,2.7100997,2.3332224,0.3768773,0.1877206,0.39478699613727014
RNU1-2,0.52999294,0.64229083,-0.11229789,0.1877206,0.39478699613727014
PARP6,0.7740621,0.84441495,-0.07035285,0.1877206,0.39478699613727014
KDELC1,0.054454874,0.10265653,-0.048201654,0.19100711,0.4016370274794702
LSMEM1,0.15489924,0.11205981,0.04283943,0.19132832,0.40218474533970133
SNORA71B,0.1714392,0.13446875,0.03697045,0.19132832,0.40218474533970133
HPGD,0.20747524,0.2505511,-0.04307586,0.19144382,0.40218474533970133
PCYT2,0.13877471,0.1841791,-0.04540439,0.19144382,0.40218474533970133
TMEM129,0.2215764,0.1879531,0.033623293,0.19144382,0.40218474533970133
TRAV29DV5,0.36457238,0.5135818,-0.14900944,0.19144382,0.40218474533970133
RP11-51J9.4,0.11597716,0.06451834,0.05145882,0.19416076,0.4036110422893423
BTNL8,0.1146881,0.15094201,-0.036253914,0.19452327,0.4036110422893423
LINC00925,0.108551845,0.1560562,-0.04750435,0.19479492,0.4036110422893423
RP5-1051J4.4,0.103431046,0.07541172,0.028019324,0.19479492,0.4036110422893423
CLHC1,0.11933568,0.08793218,0.031403504,0.19479492,0.4036110422893423
ATP1B3-AS1,0.24800994,0.17093202,0.07707791,0.19498883,0.4036110422893423
RP11-320M16.1,0.18730341,0.11286816,0.07443525,0.19498883,0.4036110422893423
FDXACB1,0.15969414,0.12979391,0.029900223,0.19498883,0.4036110422893423
ARHGAP26-IT1,0.12557958,0.16767424,-0.042094663,0.19511804,0.4036110422893423
RP11-402J7.2,0.13398838,0.09334941,0.04063897,0.19519554,0.4036110422893423
RPL37AP1,0.121370964,0.1427882,-0.021417238,0.19519554,0.4036110422893423
PLCXD2-AS1,0.12303522,0.15727068,-0.034235463,0.19519554,0.4036110422893423
OTUD1,0.12542287,0.16962908,-0.044206217,0.19519554,0.4036110422893423
KHDC1,0.12544763,0.1830788,-0.057631165,0.19519554,0.4036110422893423
AKT3-IT1,0.20878337,0.13876414,0.07001923,0.19519554,0.4036110422893423
RP11-617F23.1,0.12954234,0.17179148,-0.042249143,0.19523422,0.4036110422893423
DCLRE1B,0.17688656,0.21595176,-0.039065197,0.19523422,0.4036110422893423
TRIM32,0.15872803,0.21407972,-0.05535169,0.19523422,0.4036110422893423
LRRC23,0.14356373,0.18066928,-0.037105545,0.19523422,0.4036110422893423
RALA,1.1775072,1.3794825,-0.20197535,0.19524717,0.4036110422893423
IQCB1,0.7443754,0.8253147,-0.08093929,0.19524717,0.4036110422893423
RP4-605O3.4,0.3355353,0.40877092,-0.07323563,0.19524717,0.4036110422893423
RP11-440L14.4,0.14381792,0.19380304,-0.049985126,0.19524717,0.4036110422893423
GTPBP6,0.36807874,0.45256913,-0.08449039,0.19524717,0.4036110422893423
DNAJC13,0.45274255,0.54266757,-0.08992502,0.19524717,0.4036110422893423
C12orf45,0.22941005,0.3264601,-0.09705004,0.19524717,0.4036110422893423
SAP18,3.45418,3.7275434,-0.27336335,0.19524717,0.4036110422893423
LRBA,1.7083184,1.9228032,-0.21448481,0.19524717,0.4036110422893423
KLRC4,1.593409,1.8772855,-0.28387654,0.19524717,0.4036110422893423
COMMD5,0.73894155,0.8776192,-0.13867766,0.19524717,0.4036110422893423
PNPT1,0.6731809,0.8271922,-0.15401131,0.19524717,0.4036110422893423
RP4-694B14.5,0.114575185,0.13856736,-0.023992173,0.19524717,0.4036110422893423
TYSND1,0.43769172,0.39410862,0.043583095,0.19524717,0.4036110422893423
PDPK2,0.29621115,0.25635114,0.03986001,0.19524717,0.4036110422893423
PXN,1.3611393,1.5747057,-0.21356642,0.19524717,0.4036110422893423
MAP7D3,0.33608556,0.38926432,-0.053178757,0.19524717,0.4036110422893423
BSCL2,0.5108455,0.6283779,-0.11753243,0.19524717,0.4036110422893423
MTX3,0.24343729,0.33075902,-0.08732173,0.19524717,0.4036110422893423
NAA35,0.36657366,0.4175591,-0.050985426,0.19524717,0.4036110422893423
ARHGEF9,0.41846538,0.51112723,-0.09266186,0.19524717,0.4036110422893423
BLM,0.40170783,0.53666097,-0.13495314,0.19524717,0.4036110422893423
CA5BP1,0.39404202,0.48745078,-0.09340876,0.19524717,0.4036110422893423
MYNN,0.7305569,0.81375015,-0.08319324,0.19524717,0.4036110422893423
FCGRT,0.25259358,0.32453686,-0.07194328,0.19524717,0.4036110422893423
UBBP1,0.29687697,0.29388937,0.0029875934,0.19524717,0.4036110422893423
TMEM91,0.21591341,0.16982788,0.046085536,0.19524717,0.4036110422893423
XIAP,1.0516938,1.2407348,-0.18904102,0.19524717,0.4036110422893423
SYTL3,2.5789227,3.0408862,-0.46196342,0.19524717,0.4036110422893423
POGLUT1,1.069877,1.1597055,-0.08982849,0.19524717,0.4036110422893423
TMEM64,0.22824684,0.27300632,-0.044759482,0.19524717,0.4036110422893423
RP11-135A24.4,0.47257003,0.5266362,-0.05406615,0.19524717,0.4036110422893423
MMP24-AS1,0.35026446,0.29508752,0.055176944,0.19524717,0.4036110422893423
DHRS4,0.57376206,0.6889235,-0.11516142,0.19524717,0.4036110422893423
JAK2,0.46866873,0.57945484,-0.11078611,0.19524717,0.4036110422893423
RPL21P2,0.13833031,0.10210303,0.03622728,0.19524717,0.4036110422893423
ATG7,1.2012545,1.3784525,-0.17719805,0.19524717,0.4036110422893423
MED17,0.96180815,1.0628585,-0.10105032,0.19524717,0.4036110422893423
KIAA0196,0.77408075,0.9145244,-0.14044362,0.19524717,0.4036110422893423
UBAP1,1.1116568,1.2565957,-0.14493895,0.19524717,0.4036110422893423
ATP2B4,2.4400048,2.692452,-0.25244713,0.19524717,0.4036110422893423
AC009950.2,0.9009099,1.0981883,-0.19727838,0.19524717,0.4036110422893423
SYVN1,0.9647092,1.0663352,-0.10162598,0.19524717,0.4036110422893423
RP5-831K15.1,0.102752194,0.081393965,0.02135823,0.19524717,0.4036110422893423
IRAK1,1.1356689,1.3171166,-0.18144774,0.19524717,0.4036110422893423
PRMT3,0.4421926,0.54732233,-0.10512972,0.19524717,0.4036110422893423
RPS6KA5,0.6416959,0.73464143,-0.092945516,0.19524717,0.4036110422893423
TSPYL2,3.525729,2.844314,0.68141484,0.19524717,0.4036110422893423
ZNF646,0.35142055,0.39071327,-0.039292723,0.19524717,0.4036110422893423
RP11-66N24.4,0.9475236,0.87847733,0.06904626,0.19524717,0.4036110422893423
GPR108,1.4028198,1.6260659,-0.2232461,0.19524717,0.4036110422893423
AC006509.7,0.15133138,0.17431746,-0.022986084,0.19524717,0.4036110422893423
RBM10,1.0635746,1.2048652,-0.14129066,0.19524717,0.4036110422893423
GDI1,1.6185338,1.826255,-0.20772111,0.19524717,0.4036110422893423
GAK,2.2494907,2.5033002,-0.25380945,0.19524717,0.4036110422893423
CDKL1,0.274228,0.35761178,-0.08338377,0.19524717,0.4036110422893423
FLNB,0.34154987,0.41547358,-0.07392371,0.19524717,0.4036110422893423
RP11-47L3.1,0.3954127,0.45419583,-0.058783114,0.19524717,0.4036110422893423
CTD-2033A16.2,0.2849616,0.341505,-0.05654338,0.19524717,0.4036110422893423
AC005606.15,0.121602155,0.15781273,-0.036210574,0.19524717,0.4036110422893423
KIAA1432,0.43464825,0.38931817,0.045330077,0.19524717,0.4036110422893423
RP11-331F9.3,0.28112516,0.35143015,-0.07030499,0.19524717,0.4036110422893423
ZBTB4,0.6559842,0.5934802,0.06250399,0.19524717,0.4036110422893423
SPATA2,0.26404548,0.23307656,0.03096892,0.19524717,0.4036110422893423
RP11-378J18.8,0.14061977,0.10525107,0.035368703,0.19524717,0.4036110422893423
TATDN1P1,0.10213023,0.11783774,-0.015707515,0.19524717,0.4036110422893423
PERP,0.38154557,0.43067378,-0.049128205,0.19524717,0.4036110422893423
RP6-42F4.1,0.35897663,0.30825493,0.050721705,0.19524717,0.4036110422893423
POU2AF1,0.20584327,0.28576747,-0.079924196,0.19524717,0.4036110422893423
C1DP1,0.25924703,0.29483464,-0.03558761,0.19524717,0.4036110422893423
CSNK2A2,1.1313413,1.2657268,-0.13438547,0.19524717,0.4036110422893423
RP13-585F24.1,0.4452254,0.36267522,0.08255017,0.19524717,0.4036110422893423
ING4,0.95530653,1.1128025,-0.15749598,0.19524717,0.4036110422893423
MOCS2,0.49930915,0.5840837,-0.084774524,0.19524717,0.4036110422893423
NPM1P46,0.18452355,0.2268982,-0.04237464,0.19524717,0.4036110422893423
TOPORS-AS1,0.58828735,0.6929635,-0.10467613,0.19524717,0.4036110422893423
SEPHS1,0.35974064,0.49496415,-0.13522351,0.19524717,0.4036110422893423
RPL32P29,0.39150622,0.47492436,-0.08341813,0.19524717,0.4036110422893423
ZBED4,0.32568303,0.4267328,-0.10104978,0.19524717,0.4036110422893423
PSTPIP2,0.23129769,0.28142568,-0.050127998,0.19524717,0.4036110422893423
FAM193B,0.66638106,0.71106774,-0.044686675,0.19524717,0.4036110422893423
CAMKK2,0.28263593,0.3427004,-0.060064465,0.19524717,0.4036110422893423
HIPK3,0.8804388,0.9726041,-0.09216529,0.19524717,0.4036110422893423
SUCLG2P2,0.34895396,0.37868717,-0.02973321,0.19524717,0.4036110422893423
SUZ12P,0.2964437,0.3383002,-0.041856498,0.19524717,0.4036110422893423
GK,0.63873047,0.9339649,-0.29523444,0.19524717,0.4036110422893423
SCARB2,0.23565108,0.2741591,-0.038508028,0.19524717,0.4036110422893423
RP11-161M6.2,0.14636673,0.061435666,0.08493106,0.1969427,0.40705455360097703
HNRNPA1P15,0.09635221,0.11371902,-0.017366804,0.19863759,0.4104957013733071
RNU6-946P,0.23796079,0.2956797,-0.057718903,0.19896252,0.4111051529250175
FAM84B,0.3553097,0.28115696,0.07415274,0.19907942,0.4111605663330127
RP11-497H16.7,0.11197953,0.1405779,-0.028598368,0.19907942,0.4111605663330127
C17orf103,0.11897836,0.13823391,-0.019255556,0.19907942,0.4111605663330127
RP11-330A16.1,0.12665491,0.08735982,0.039295085,0.20010729,0.4130746238182763
RP11-253I19.4,0.081816226,0.106063284,-0.024247058,0.20083101,0.4130746238182763
RAB34,0.107886486,0.18492836,-0.07704187,0.20226064,0.4130746238182763
EFCAB13,0.14786026,0.09136986,0.0564904,0.20253533,0.4130746238182763
FBLN5,0.17718913,0.13070036,0.046488762,0.20273148,0.4130746238182763
RP11-1094M14.9,0.10896485,0.15429813,-0.045333274,0.20273148,0.4130746238182763
SNPH,0.08781966,0.11125593,-0.02343627,0.20273148,0.4130746238182763
RP11-529H22.1,0.09235755,0.117396004,-0.025038451,0.20273148,0.4130746238182763
RP11-466F5.9,0.09631437,0.12369699,-0.02738262,0.20286211,0.4130746238182763
CTC-542B22.2,0.14284109,0.18483743,-0.041996345,0.20294046,0.4130746238182763
RP11-465N4.5,0.16623008,0.21923068,-0.0530006,0.20294046,0.4130746238182763
ITGB8,0.092809975,0.1029727,-0.010162726,0.20294046,0.4130746238182763
C3AR1,0.21523173,0.22945122,-0.014219493,0.20294046,0.4130746238182763
REPIN1,0.16001265,0.11957388,0.040438764,0.20294046,0.4130746238182763
TRIM6-TRIM34,0.09958324,0.13685538,-0.03727214,0.20294046,0.4130746238182763
ADAMTS17,0.14674488,0.124466084,0.022278793,0.20294046,0.4130746238182763
CTD-3222D19.11,0.14645799,0.10393147,0.042526513,0.20297964,0.4130746238182763
CDK19,0.1621777,0.21068768,-0.048509985,0.20299271,0.4130746238182763
RP11-255J3.2,0.35622522,0.4560857,-0.09986049,0.20299271,0.4130746238182763
BAG2,0.29099047,0.38114432,-0.09015384,0.20299271,0.4130746238182763
BRIX1,0.7150419,0.88704497,-0.17200309,0.20299271,0.4130746238182763
EXO5,0.31652522,0.40913475,-0.092609525,0.20299271,0.4130746238182763
GTF2H3,0.31272992,0.3841247,-0.07139477,0.20299271,0.4130746238182763
RP11-386I14.4,0.70365083,0.83312505,-0.12947422,0.20299271,0.4130746238182763
KCTD10,0.80045664,0.9463283,-0.14587164,0.20299271,0.4130746238182763
CECR5,0.5888903,0.5133877,0.075502634,0.20299271,0.4130746238182763
ALDH3A2,0.7055262,0.8716328,-0.16610664,0.20299271,0.4130746238182763
PCCA,0.28461817,0.3429105,-0.05829233,0.20299271,0.4130746238182763
RP11-1407O15.2,0.8018775,0.9479939,-0.14611638,0.20299271,0.4130746238182763
GALNT2,1.0366753,1.2382256,-0.20155025,0.20299271,0.4130746238182763
CXorf56,0.43334562,0.5199986,-0.086652994,0.20299271,0.4130746238182763
PPTC7,0.33535329,0.30029166,0.035061628,0.20299271,0.4130746238182763
PPP6R3,2.8781269,3.112541,-0.2344141,0.20299271,0.4130746238182763
SNHG14,1.1740544,1.0001553,0.17389905,0.20299271,0.4130746238182763
UBE2D3P1,0.37667334,0.44203666,-0.06536332,0.20299271,0.4130746238182763
FBXW11,1.2257906,1.363134,-0.1373434,0.20299271,0.4130746238182763
PUS10,0.37045276,0.41376618,-0.043313414,0.20299271,0.4130746238182763
UAP1,0.9799919,0.7229324,0.2570595,0.20299271,0.4130746238182763
VPS13C,2.5675564,2.7080557,-0.14049935,0.20299271,0.4130746238182763
MRFAP1L1,1.757577,1.9440373,-0.18646038,0.20299271,0.4130746238182763
DCAF5,1.319,1.4436319,-0.12463188,0.20299271,0.4130746238182763
MAPRE2,2.889502,3.1326044,-0.24310231,0.20299271,0.4130746238182763
APIP,0.49805456,0.61374253,-0.11568797,0.20299271,0.4130746238182763
DHX29,0.8183318,0.932708,-0.11437625,0.20299271,0.4130746238182763
FZR1,0.63177115,0.73199105,-0.100219905,0.20299271,0.4130746238182763
ZDBF2,0.3857711,0.31131774,0.074453354,0.20299271,0.4130746238182763
DAAM1,0.29599667,0.3612335,-0.06523684,0.20299271,0.4130746238182763
AC093690.1,0.24905255,0.27331543,-0.024262875,0.20299271,0.4130746238182763
TXNRD2,0.30173028,0.35929516,-0.057564884,0.20299271,0.4130746238182763
RP11-521J5.1,0.6583831,0.5526339,0.10574919,0.20299271,0.4130746238182763
SLC25A12,0.5620678,0.6927487,-0.13068092,0.20299271,0.4130746238182763
DGKZP1,0.13003008,0.15861794,-0.028587863,0.20299271,0.4130746238182763
USP47,1.4968463,1.6422312,-0.14538491,0.20299271,0.4130746238182763
COQ10A,0.38446864,0.33643705,0.0480316,0.20299271,0.4130746238182763
RPL21P123,0.31709927,0.2472723,0.069826975,0.20299271,0.4130746238182763
NMD3,0.67022747,0.76946545,-0.09923798,0.20299271,0.4130746238182763
MEF2BNB,0.6062036,0.68738234,-0.081178725,0.20299271,0.4130746238182763
PPIL2,1.1162828,1.2908143,-0.17453146,0.20299271,0.4130746238182763
TNFSF12,0.2584849,0.31701183,-0.058526933,0.20299271,0.4130746238182763
TMEM201,0.14658509,0.13016054,0.016424552,0.20299271,0.4130746238182763
ACO2,1.1046814,1.2910423,-0.18636096,0.20299271,0.4130746238182763
RNF220,0.49320388,0.5771708,-0.08396691,0.20299271,0.4130746238182763
UPRT,0.29828462,0.36850896,-0.070224345,0.20299271,0.4130746238182763
RPL21P134,0.2854408,0.2472652,0.038175598,0.20299271,0.4130746238182763
WDR25,0.22450191,0.2706143,-0.04611239,0.20299271,0.4130746238182763
RP11-771F20.1,0.46285978,0.40467408,0.058185697,0.20299271,0.4130746238182763
NEK4,0.3511308,0.43320617,-0.08207536,0.20299271,0.4130746238182763
PRKCSH,1.6212493,1.9037074,-0.28245807,0.20299271,0.4130746238182763
DTX2P1,0.7235112,0.8367972,-0.11328596,0.20299271,0.4130746238182763
SFR1,0.21551448,0.2677021,-0.05218762,0.20299271,0.4130746238182763
SNORA67,0.4367497,0.35404631,0.08270338,0.20299271,0.4130746238182763
NSMCE1,1.104378,1.2687695,-0.16439152,0.20299271,0.4130746238182763
UPF3A,1.1437119,1.2985743,-0.1548624,0.20299271,0.4130746238182763
ALDH18A1,0.54501855,0.689785,-0.14476645,0.20299271,0.4130746238182763
DCP1A,1.4215984,1.5552604,-0.13366199,0.20299271,0.4130746238182763
WDR35,0.16426578,0.21724615,-0.052980363,0.20299271,0.4130746238182763
AC002055.4,0.43254724,0.5352916,-0.10274437,0.20299271,0.4130746238182763
TOMM34,0.39369285,0.51246667,-0.11877382,0.20299271,0.4130746238182763
ALKBH2,0.27212426,0.21870889,0.053415373,0.20299271,0.4130746238182763
NEURL4,0.2170291,0.16973163,0.047297463,0.20299271,0.4130746238182763
RP3-393E18.1,0.29552978,0.24982843,0.045701355,0.20299271,0.4130746238182763
RP13-820C6.2,0.24146983,0.19655849,0.04491134,0.20299271,0.4130746238182763
RP11-961A15.1,0.15983935,0.20454645,-0.044707105,0.20299271,0.4130746238182763
DDX20,0.24080169,0.30906454,-0.068262845,0.20299271,0.4130746238182763
ABC7-42389800N19.1,0.66450816,0.5780983,0.08640987,0.20299271,0.4130746238182763
